year,county_fips,state,county_name,Dcandidatevotes,Rcandidatevotes,totalvotes,RATE,,
2000,17171,ILLINOIS,SCOTT,954,1458,2469,-0.424157241,,
2000,17173,ILLINOIS,SHELBY,4018,5851,10163,-0.37582832,,
2000,17175,ILLINOIS,STARK,1211,1694,2989,-0.335646132,,
2000,17177,ILLINOIS,STEPHENSON,8062,10715,19378,-0.284482964,,
2000,17179,ILLINOIS,TAZEWELL,25379,31537,58348,-0.217239399,,
2000,17181,ILLINOIS,UNION,3982,4397,8660,-0.099138285,,
2000,17183,ILLINOIS,VERMILION,15406,15783,32100,-0.024176367,,
2000,17185,ILLINOIS,WABASH,1987,3406,5508,-0.538912619,,
2000,17187,ILLINOIS,WARREN,3524,3899,7631,-0.101123402,,
2000,17189,ILLINOIS,WASHINGTON,2638,4353,7138,-0.500844208,,
2000,17191,ILLINOIS,WAYNE,2209,5347,7693,-0.883995732,,
2000,17193,ILLINOIS,WHITE,2958,4521,7637,-0.424219844,,
2000,17195,ILLINOIS,WHITESIDE,12886,11252,24837,0.13559556,,
2000,17197,ILLINOIS,WILL,90902,95828,191670,-0.052772915,,
2000,17199,ILLINOIS,WILLIAMSON,12192,14012,26939,-0.139134106,,
2000,17201,ILLINOIS,WINNEBAGO,51981,53816,109297,-0.034692554,,
2000,17203,ILLINOIS,WOODFORD,5529,10905,16793,-0.679214432,,
2000,18001,INDIANA,ADAMS,3775,8555,12590,-0.818115525,,
2000,18003,INDIANA,ALLEN,41636,70426,114320,-0.525597336,,
2000,18005,INDIANA,BARTHOLOMEW,9015,16200,25769,-0.586121386,,
2000,18007,INDIANA,BENTON,1328,2441,3874,-0.60873374,,
2000,18009,INDIANA,BLACKFORD,2103,2699,4893,-0.249516437,,
2000,18011,INDIANA,BOONE,4763,13161,18396,-1.016380189,,
2000,18013,INDIANA,BROWN,2608,3871,6817,-0.394929228,,
2000,18015,INDIANA,CARROLL,2965,5102,8268,-0.542755587,,
2000,18017,INDIANA,CASS,5412,9305,15106,-0.54193318,,
2000,18019,INDIANA,CLARK,17360,19417,37336,-0.111980262,,
2000,18021,INDIANA,CLAY,3605,6393,10158,-0.572881871,,
2000,18023,INDIANA,CLINTON,3643,7141,10991,-0.673045305,,
2000,18025,INDIANA,CRAWFORD,1817,2327,4209,-0.247393095,,
2000,18027,INDIANA,DAVIESS,2697,6872,9761,-0.935315141,,
2000,18029,INDIANA,DEARBORN,6020,11452,17650,-0.643077128,,
2000,18031,INDIANA,DECATUR,2889,6115,9171,-0.749834348,,
2000,18033,INDIANA,DEKALB,4776,8701,13785,-0.599834585,,
2000,18035,INDIANA,DELAWARE,20876,22105,44147,-0.057203653,,
2000,18037,INDIANA,DUBOIS,5090,10134,15504,-0.688618276,,
2000,18039,INDIANA,ELKHART,16402,36756,54482,-0.806898199,,
2000,18041,INDIANA,FAYETTE,3415,5060,8647,-0.39318899,,
2000,18043,INDIANA,FLOYD,13209,16486,30030,-0.22161312,,
2000,18045,INDIANA,FOUNTAIN,2717,4408,7281,-0.483892741,,
2000,18047,INDIANA,FRANKLIN,2591,5587,8339,-0.768398569,,
2000,18049,INDIANA,FULTON,2960,5218,8327,-0.566924918,,
2000,18051,INDIANA,GIBSON,5802,7734,13772,-0.287423507,,
2000,18053,INDIANA,GRANT,9712,16153,26386,-0.508743557,,
2000,18055,INDIANA,GREENE,4898,7452,12619,-0.419655494,,
2000,18057,INDIANA,HAMILTON,18002,56372,75926,-1.141489718,,
2000,18059,INDIANA,HANCOCK,6503,15943,22950,-0.896756253,,
2000,18061,INDIANA,HARRISON,5870,8711,14896,-0.394731961,,
2000,18063,INDIANA,HENDRICKS,10786,28651,40221,-0.97693935,,
2000,18065,INDIANA,HENRY,7647,10321,18315,-0.299867241,,
2000,18067,INDIANA,HOWARD,12899,20331,34095,-0.454997026,,
2000,18069,INDIANA,HUNTINGTON,4119,10113,14620,-0.898211309,,
2000,18071,INDIANA,JACKSON,5330,9054,14602,-0.529855411,,
2000,18073,INDIANA,JASPER,3744,7212,11167,-0.655591747,,
2000,18075,INDIANA,JAY,3167,4687,8030,-0.392007951,,
2000,18077,INDIANA,JEFFERSON,5117,6582,11931,-0.251770321,,
2000,18079,INDIANA,JENNINGS,3549,5732,9494,-0.479398636,,
2000,18081,INDIANA,JOHNSON,11952,29404,42284,-0.900232091,,
2000,18083,INDIANA,KNOX,6300,8485,15054,-0.297750265,,
2000,18085,INDIANA,KOSCIUSKO,5785,19040,25284,-1.191273669,,
2000,18087,INDIANA,LAGRANGE,2733,5437,8333,-0.687827531,,
2000,18089,INDIANA,LAKE,109078,63389,175994,0.542772878,,
2000,18091,INDIANA,LAPORTE,19736,18994,39747,0.038321239,,
2000,18093,INDIANA,LAWRENCE,5071,10677,16142,-0.744553858,,
2000,18095,INDIANA,MADISON,23403,27956,52216,-0.177767626,,
2000,18097,INDIANA,MARION,134189,137810,279903,-0.026626671,,
2000,18099,INDIANA,MARSHALL,5541,10266,16150,-0.616662474,,
2000,18101,INDIANA,MARTIN,1518,3008,4609,-0.683881727,,
2000,18103,INDIANA,MIAMI,4155,8401,12928,-0.704038318,,
2000,18105,INDIANA,MONROE,17523,19147,40220,-0.088631742,,
2000,18107,INDIANA,MONTGOMERY,3899,8891,13101,-0.824319419,,
2000,18109,INDIANA,MORGAN,6228,15286,22036,-0.897882123,,
2000,18111,INDIANA,NEWTON,2101,3250,5510,-0.436241574,,
2000,18113,INDIANA,NOBLE,4822,9103,14216,-0.63541525,,
2000,18115,INDIANA,OHIO,951,1515,2492,-0.465656655,,
2000,18117,INDIANA,ORANGE,2601,4687,7458,-0.588896732,,
2000,18119,INDIANA,OWEN,2253,4019,6503,-0.578770454,,
2000,18121,INDIANA,PARKE,2481,3841,6447,-0.437071045,,
2000,18123,INDIANA,PERRY,3823,3461,7387,0.09947789,,
2000,18125,INDIANA,PIKE,2605,3566,6302,-0.314011844,,
2000,18127,INDIANA,PORTER,26790,31157,59378,-0.151010256,,
2000,18129,INDIANA,POSEY,4430,6498,11110,-0.383094853,,
2000,18131,INDIANA,PULASKI,1919,3497,5518,-0.600101241,,
2000,18133,INDIANA,PUTNAM,4123,7352,11871,-0.578391331,,
2000,18135,INDIANA,RANDOLPH,3906,6020,10132,-0.432573427,,
2000,18137,INDIANA,RIPLEY,3498,6988,10675,-0.692003016,,
2000,18139,INDIANA,RUSH,2370,4749,7284,-0.695044114,,
2000,18141,INDIANA,ST. JOSEPH,47703,47581,97474,0.002560767,,
2000,18143,INDIANA,SCOTT,3915,3761,7846,0.04013045,,
2000,18145,INDIANA,SHELBY,5374,9590,15310,-0.579148379,,
2000,18147,INDIANA,SPENCER,3752,5096,8987,-0.306166887,,
2000,18149,INDIANA,STARKE,4136,4349,8701,-0.050216796,,
2000,18151,INDIANA,STEUBEN,4103,6953,11277,-0.527454808,,
2000,18153,INDIANA,SULLIVAN,3833,4319,8262,-0.119376108,,
2000,18155,INDIANA,SWITZERLAND,1336,1831,3239,-0.315182191,,
2000,18157,INDIANA,TIPPECANOE,18220,26106,46295,-0.359645281,,
2000,18159,INDIANA,TIPTON,2392,4784,7316,-0.693147181,,
2000,18161,INDIANA,UNION,927,1838,2828,-0.684479737,,
2000,18163,INDIANA,VANDERBURGH,29222,35846,66221,-0.204310135,,
2000,18165,INDIANA,VERMILLION,3370,3130,6633,0.07387974,,
2000,18167,INDIANA,VIGO,17570,18021,36228,-0.025344842,,
2000,18169,INDIANA,WABASH,4277,8321,12883,-0.665530611,,
2000,18171,INDIANA,WARREN,1471,2218,3768,-0.410663447,,
2000,18173,INDIANA,WARRICK,8749,13205,22309,-0.411656138,,
2000,18175,INDIANA,WASHINGTON,3675,5868,9801,-0.467960728,,
2000,18177,INDIANA,WAYNE,10273,14273,25151,-0.328850546,,
2000,18179,INDIANA,WELLS,3319,7755,11281,-0.848674264,,
2000,18181,INDIANA,WHITE,3655,6037,9904,-0.501811107,,
2000,18183,INDIANA,WHITLEY,4107,8080,12432,-0.676699038,,
2000,19001,IOWA,ADAIR,1753,2275,4123,-0.260651446,,
2000,19003,IOWA,ADAMS,897,1170,2145,-0.265703166,,
2000,19005,IOWA,ALLAMAKEE,2883,3277,6462,-0.128096951,,
2000,19007,IOWA,APPANOOSE,2560,2992,5704,-0.155934802,,
2000,19009,IOWA,AUDUBON,1780,1909,3784,-0.06996618,,
2000,19011,IOWA,BENTON,5915,5468,11766,0.078578579,,
2000,19013,IOWA,BLACK HAWK,30112,23468,55085,0.249285972,,
2000,19015,IOWA,BOONE,6270,5625,12249,0.108555407,,
2000,19017,IOWA,BREMER,5169,5675,11175,-0.093391317,,
2000,19019,IOWA,BUCHANAN,5045,4092,9410,0.209363806,,
2000,19021,IOWA,BUENA VISTA,3297,4354,7977,-0.278081999,,
2000,19023,IOWA,BUTLER,2735,3837,6724,-0.338559375,,
2000,19025,IOWA,CALHOUN,2132,2776,5041,-0.263950536,,
2000,19027,IOWA,CARROLL,4463,4879,9568,-0.089119095,,
2000,19029,IOWA,CASS,2481,4206,6880,-0.527850373,,
2000,19031,IOWA,CEDAR,4033,4031,8344,0.000496032,,
2000,19033,IOWA,CERRO GORDO,12185,9397,22162,0.259815198,,
2000,19035,IOWA,CHEROKEE,2845,3463,6592,-0.196572198,,
2000,19037,IOWA,CHICKASAW,3435,2936,6584,0.156968815,,
2000,19039,IOWA,CLARKE,2081,1984,4176,0.047733539,,
2000,19041,IOWA,CLAY,3294,3992,7578,-0.192189727,,
2000,19043,IOWA,CLAYTON,4238,4034,8571,0.04933302,,
2000,19045,IOWA,CLINTON,12276,9229,22180,0.285295436,,
2000,19047,IOWA,CRAWFORD,2838,3482,6555,-0.204507263,,
2000,19049,IOWA,DALLAS,8561,10306,19330,-0.185509244,,
2000,19051,IOWA,DAVIS,1691,1956,3758,-0.145581502,,
2000,19053,IOWA,DECATUR,1674,1903,3709,-0.128215616,,
2000,19055,IOWA,DELAWARE,3808,4273,8349,-0.11521204,,
2000,19057,IOWA,DES MOINES,11351,7385,19365,0.42985493,,
2000,19059,IOWA,DICKINSON,3660,4225,8121,-0.143556113,,
2000,19061,IOWA,DUBUQUE,22341,16462,40323,0.305368861,,
2000,19063,IOWA,EMMET,2165,2331,4630,-0.073876999,,
2000,19065,IOWA,FAYETTE,4640,4747,9621,-0.022798473,,
2000,19067,IOWA,FLOYD,3830,3191,7238,0.182530456,,
2000,19069,IOWA,FRANKLIN,2122,2657,4938,-0.224838627,,
2000,19071,IOWA,FREMONT,1459,2069,3616,-0.349314129,,
2000,19073,IOWA,GREENE,2301,2282,4719,0.00829156,,
2000,19075,IOWA,GRUNDY,2139,3851,6111,-0.587994425,,
2000,19077,IOWA,GUTHRIE,2493,2840,5469,-0.130317248,,
2000,19079,IOWA,HAMILTON,3407,3968,7574,-0.152430051,,
2000,19081,IOWA,HANCOCK,2281,2988,5438,-0.269990324,,
2000,19083,IOWA,HARDIN,3734,4486,8435,-0.183481391,,
2000,19085,IOWA,HARRISON,2551,3802,6543,-0.399041805,,
2000,19087,IOWA,HENRY,3907,4476,8671,-0.135959974,,
2000,19089,IOWA,HOWARD,2426,1922,4491,0.2328775,,
2000,19091,IOWA,HUMBOLDT,1949,2846,4940,-0.378598079,,
2000,19093,IOWA,IDA,1411,1968,3491,-0.332719126,,
2000,19095,IOWA,IOWA,3230,3894,7413,-0.18695477,,
2000,19097,IOWA,JACKSON,4945,3769,9032,0.271567251,,
2000,19099,IOWA,JASPER,8699,8729,17835,-0.003442739,,
2000,19101,IOWA,JEFFERSON,2863,3248,7548,-0.126169396,,
2000,19103,IOWA,JOHNSON,31174,17899,52769,0.554839569,,
2000,19105,IOWA,JONES,4690,4201,9143,0.11010999,,
2000,19107,IOWA,KEOKUK,2181,2571,4947,-0.164511441,,
2000,19109,IOWA,KOSSUTH,3960,4612,8878,-0.152417577,,
2000,19111,IOWA,LEE,9632,6339,16572,0.418369861,,
2000,19113,IOWA,LINN,48897,40417,92064,0.190465556,,
2000,19115,IOWA,LOUISA,2294,2207,4637,0.038662891,,
2000,19117,IOWA,LUCAS,1934,2262,4303,-0.156658981,,
2000,19119,IOWA,LYON,1313,3918,5342,-1.093266724,,
2000,19121,IOWA,MADISON,3093,3662,6969,-0.168867953,,
2000,19123,IOWA,MAHASKA,3370,5971,9543,-0.572001673,,
2000,19125,IOWA,MARION,5741,8358,14408,-0.375585753,,
2000,19127,IOWA,MARSHALL,8322,8785,17624,-0.054143111,,
2000,19129,IOWA,MILLS,2039,3684,5915,-0.591539627,,
2000,19131,IOWA,MITCHELL,2650,2388,5162,0.104103444,,
2000,19133,IOWA,MONONA,2086,2304,4560,-0.099398386,,
2000,19135,IOWA,MONROE,1699,1858,3647,-0.089460798,,
2000,19137,IOWA,MONTGOMERY,1838,3417,5394,-0.620084949,,
2000,19139,IOWA,MUSCATINE,8058,7483,16076,0.074031606,,
2000,19141,IOWA,O'BRIEN,2170,4674,7044,-0.767288069,,
2000,19143,IOWA,OSCEOLA,913,2064,3063,-0.815665246,,
2000,19145,IOWA,PAGE,2293,4588,7059,-0.693583195,,
2000,19147,IOWA,PALO ALTO,2326,2341,4823,-0.006428134,,
2000,19149,IOWA,PLYMOUTH,3499,6189,10118,-0.570296309,,
2000,19151,IOWA,POCAHONTAS,1736,2242,4141,-0.255784708,,
2000,19153,IOWA,POLK,89715,79927,174167,0.115524261,,
2000,19155,IOWA,POTTAWATTAMIE,14726,18783,34467,-0.243337566,,
2000,19157,IOWA,POWESHIEK,4222,4396,8980,-0.040386087,,
2000,19159,IOWA,RINGGOLD,1246,1369,2692,-0.094142126,,
2000,19161,IOWA,SAC,2099,2776,5033,-0.279550002,,
2000,19163,IOWA,SCOTT,35857,32801,70568,0.089079803,,
2000,19165,IOWA,SHELBY,2179,3655,6009,-0.517230037,,
2000,19167,IOWA,SIOUX,2148,12241,14692,-1.740253796,,
2000,19169,IOWA,STORY,17478,16228,35364,0.074204802,,
2000,19171,IOWA,TAMA,4045,4034,8315,0.002723111,,
2000,19173,IOWA,TAYLOR,1247,1770,3096,-0.35023888,,
2000,19175,IOWA,UNION,2540,3003,5740,-0.167447708,,
2000,19177,IOWA,VAN BUREN,1440,2016,3561,-0.336472237,,
2000,19179,IOWA,WAPELLO,8355,6313,15139,0.280249163,,
2000,19181,IOWA,WARREN,9521,9621,19653,-0.010448324,,
2000,19183,IOWA,WASHINGTON,3932,4827,9094,-0.205076954,,
2000,19185,IOWA,WAYNE,1300,1666,3021,-0.248061279,,
2000,19187,IOWA,WEBSTER,8479,8172,17048,0.036878841,,
2000,19189,IOWA,WINNEBAGO,2691,2662,5527,0.010835152,,
2000,19191,IOWA,WINNESHIEK,4339,4647,9417,-0.068577943,,
2000,19193,IOWA,WOODBURY,17691,18864,37896,-0.064199308,,
2000,19195,IOWA,WORTH,2208,1659,4004,0.285872117,,
2000,19197,IOWA,WRIGHT,2796,3384,6336,-0.190868617,,
2000,20001,KANSAS,ALLEN,2132,3379,5766,-0.460519301,,
2000,20003,KANSAS,ANDERSON,1327,1984,3478,-0.402194254,,
2000,20005,KANSAS,ATCHISON,3171,3378,6900,-0.063236823,,
2000,20007,KANSAS,BARBER,637,1755,2498,-1.01345448,,
2000,20009,KANSAS,BARTON,3238,7302,10955,-0.813192428,,
2000,20011,KANSAS,BOURBON,2211,3852,6308,-0.555147592,,
2000,20013,KANSAS,BROWN,1512,2985,4691,-0.680166469,,
2000,20015,KANSAS,BUTLER,6755,13377,21002,-0.683253843,,
2000,20017,KANSAS,CHASE,391,848,1317,-0.774173076,,
2000,20019,KANSAS,CHAUTAUQUA,443,1347,1880,-1.112065406,,
2000,20021,KANSAS,CHEROKEE,3783,5014,9130,-0.281716654,,
2000,20023,KANSAS,CHEYENNE,350,1312,1727,-1.321374815,,
2000,20025,KANSAS,CLARK,292,926,1261,-1.154120432,,
2000,20027,KANSAS,CLAY,951,2998,4088,-1.148186616,,
2000,20029,KANSAS,CLOUD,1314,2918,4503,-0.79782253,,
2000,20031,KANSAS,COFFEY,1196,2700,4040,-0.814269117,,
2000,20033,KANSAS,COMANCHE,211,760,1006,-1.2814603,,
2000,20035,KANSAS,COWLEY,5535,8080,14210,-0.378300306,,
2000,20037,KANSAS,CRAWFORD,7076,7160,15034,-0.011801205,,
2000,20039,KANSAS,DECATUR,424,1255,1759,-1.085157396,,
2000,20041,KANSAS,DICKINSON,2413,5243,8092,-0.776023067,,
2000,20043,KANSAS,DONIPHAN,1134,2350,3649,-0.728664123,,
2000,20045,KANSAS,DOUGLAS,18249,17062,39838,0.067256516,,
2000,20047,KANSAS,EDWARDS,447,1062,1563,-0.865350607,,
2000,20049,KANSAS,ELK,402,1080,1550,-0.988264231,,
2000,20051,KANSAS,ELLIS,3926,6516,11160,-0.506639595,,
2000,20053,KANSAS,ELLSWORTH,825,1845,2839,-0.80485117,,
2000,20055,KANSAS,FINNEY,2431,6442,9150,-0.974536356,,
2000,20057,KANSAS,FORD,2566,6050,8917,-0.857710006,,
2000,20059,KANSAS,FRANKLIN,3321,5925,9658,-0.578914745,,
2000,20061,KANSAS,GEARY,2660,3977,6866,-0.402201643,,
2000,20063,KANSAS,GOVE,296,1122,1495,-1.332508632,,
2000,20065,KANSAS,GRAHAM,346,1058,1474,-1.117696837,,
2000,20067,KANSAS,GRANT,683,2126,2856,-1.135502699,,
2000,20069,KANSAS,GRAY,482,1631,2160,-1.219004489,,
2000,20071,KANSAS,GREELEY,143,628,803,-1.479695536,,
2000,20073,KANSAS,GREENWOOD,1027,2392,3561,-0.845487905,,
2000,20075,KANSAS,HAMILTON,264,901,1192,-1.227556154,,
2000,20077,KANSAS,HARPER,869,2076,3055,-0.870855119,,
2000,20079,KANSAS,HARVEY,4591,8271,13684,-0.588657555,,
2000,20081,KANSAS,HASKELL,263,1323,1616,-1.615503132,,
2000,20083,KANSAS,HODGEMAN,217,835,1088,-1.347534371,,
2000,20085,KANSAS,JACKSON,1990,3001,5250,-0.410810928,,
2000,20087,KANSAS,JEFFERSON,3000,4423,7877,-0.38820591,,
2000,20089,KANSAS,JEWELL,380,1400,1877,-1.304056263,,
2000,20091,KANSAS,JOHNSON,79118,129965,217536,-0.496324775,,
2000,20093,KANSAS,KEARNY,320,1084,1435,-1.220092186,,
2000,20095,KANSAS,KINGMAN,991,2672,3808,-0.991868,,
2000,20097,KANSAS,KIOWA,294,1262,1608,-1.456873276,,
2000,20099,KANSAS,LABETTE,3745,4475,8538,-0.178084735,,
2000,20101,KANSAS,LANE,252,846,1133,-1.211090272,,
2000,20103,KANSAS,LEAVENWORTH,9733,12583,23271,-0.256824523,,
2000,20105,KANSAS,LINCOLN,469,1295,1890,-1.015663206,,
2000,20107,KANSAS,LINN,1587,2513,4259,-0.459631817,,
2000,20109,KANSAS,LOGAN,231,1088,1397,-1.549678717,,
2000,20111,KANSAS,LYON,5190,6652,12455,-0.248183864,,
2000,20113,KANSAS,MCPHERSON,3272,8501,12461,-0.954782385,,
2000,20115,KANSAS,MARION,1475,4156,5903,-1.035895083,,
2000,20117,KANSAS,MARSHALL,1831,3066,5115,-0.515511515,,
2000,20119,KANSAS,MEADE,400,1604,2053,-1.388791241,,
2000,20121,KANSAS,MIAMI,4554,6611,11607,-0.372728961,,
2000,20123,KANSAS,MITCHELL,751,2350,3266,-1.140764955,,
2000,20125,KANSAS,MONTGOMERY,4770,8496,13745,-0.57724916,,
2000,20127,KANSAS,MORRIS,882,1599,2641,-0.594941657,,
2000,20129,KANSAS,MORTON,321,1203,1557,-1.321132593,,
2000,20131,KANSAS,NEMAHA,1494,3578,5290,-0.873346898,,
2000,20133,KANSAS,NEOSHO,2588,4014,6886,-0.438902874,,
2000,20135,KANSAS,NESS,383,1420,1876,-1.310377161,,
2000,20137,KANSAS,NORTON,598,1744,2451,-1.070345851,,
2000,20139,KANSAS,OSAGE,2530,3770,6613,-0.398855699,,
2000,20141,KANSAS,OSBORNE,484,1432,2030,-1.084742441,,
2000,20143,KANSAS,OTTAWA,631,1977,2791,-1.142029961,,
2000,20145,KANSAS,PAWNEE,968,1850,2940,-0.647708831,,
2000,20147,KANSAS,PHILLIPS,611,2057,2792,-1.21390693,,
2000,20149,KANSAS,POTTAWATOMIE,2037,4985,7731,-0.894955266,,
2000,20151,KANSAS,PRATT,1314,2885,4416,-0.78644898,,
2000,20153,KANSAS,RAWLINS,306,1349,1740,-1.483533754,,
2000,20155,KANSAS,RENO,9025,15179,25430,-0.519914389,,
2000,20157,KANSAS,REPUBLIC,604,2239,2985,-1.310210419,,
2000,20159,KANSAS,RICE,1422,2903,4520,-0.713680354,,
2000,20161,KANSAS,RILEY,6188,10672,18253,-0.545011556,,
2000,20163,KANSAS,ROOKS,597,2016,2775,-1.216953516,,
2000,20165,KANSAS,RUSH,505,1235,1854,-0.89426782,,
2000,20167,KANSAS,RUSSELL,886,2434,3482,-1.010574323,,
2000,20169,KANSAS,SALINE,7487,12412,21527,-0.505495563,,
2000,20171,KANSAS,SCOTT,418,1811,2303,-1.466153025,,
2000,20173,KANSAS,SEDGWICK,62561,93724,163417,-0.404212212,,
2000,20175,KANSAS,SEWARD,1126,3869,5096,-1.234324546,,
2000,20177,KANSAS,SHAWNEE,34818,35894,74373,-0.030435656,,
2000,20179,KANSAS,SHERIDAN,281,1132,1489,-1.393386589,,
2000,20181,KANSAS,SHERMAN,681,1894,2682,-1.022883968,,
2000,20183,KANSAS,SMITH,534,1534,2184,-1.055238143,,
2000,20185,KANSAS,STAFFORD,567,1546,2200,-1.003066925,,
2000,20187,KANSAS,STANTON,215,785,1029,-1.29504569,,
2000,20189,KANSAS,STEVENS,345,1714,2111,-1.603040682,,
2000,20191,KANSAS,SUMNER,3549,6176,10232,-0.554004939,,
2000,20193,KANSAS,THOMAS,807,2822,3780,-1.251877464,,
2000,20195,KANSAS,TREGO,516,1220,1837,-0.860499372,,
2000,20197,KANSAS,WABAUNSEE,1025,2182,3420,-0.755549275,,
2000,20199,KANSAS,WALLACE,103,737,861,-1.967858904,,
2000,20201,KANSAS,WASHINGTON,687,2446,3267,-1.269875024,,
2000,20203,KANSAS,WICHITA,207,859,1090,-1.423050129,,
2000,20205,KANSAS,WILSON,1186,2748,4095,-0.840287074,,
2000,20207,KANSAS,WOODSON,521,974,1595,-0.625661262,,
2000,20209,KANSAS,WYANDOTTE,32411,14024,48272,0.837727724,,
2000,21001,KENTUCKY,ADAIR,1779,5460,7328,-1.121397381,,
2000,21003,KENTUCKY,ALLEN,1950,4415,6429,-0.817178461,,
2000,21005,KENTUCKY,ANDERSON,2902,4909,7967,-0.525670101,,
2000,21007,KENTUCKY,BALLARD,1880,1824,3770,0.030239885,,
2000,21009,KENTUCKY,BARREN,4930,8741,13844,-0.572685612,,
2000,21011,KENTUCKY,BATH,2087,2303,4473,-0.098484993,,
2000,21013,KENTUCKY,BELL,4787,5585,10611,-0.154180522,,
2000,21015,KENTUCKY,BOONE,9248,22016,31984,-0.86736215,,
2000,21017,KENTUCKY,BOURBON,3048,3881,7102,-0.241607215,,
2000,21019,KENTUCKY,BOYD,9541,9247,19182,0.031299127,,
2000,21021,KENTUCKY,BOYLE,3963,6126,10326,-0.435540694,,
2000,21023,KENTUCKY,BRACKEN,888,2065,3019,-0.843913762,,
2000,21025,KENTUCKY,BREATHITT,2902,2084,5073,0.331111031,,
2000,21027,KENTUCKY,BRECKINRIDGE,2595,4763,7453,-0.607291205,,
2000,21029,KENTUCKY,BULLITT,8195,14054,22701,-0.539382841,,
2000,21031,KENTUCKY,BUTLER,1299,3654,5010,-1.03422772,,
2000,21033,KENTUCKY,CALDWELL,2223,3161,5482,-0.352030798,,
2000,21035,KENTUCKY,CALLOWAY,5635,7705,13673,-0.312872321,,
2000,21037,KENTUCKY,CAMPBELL,12040,20789,33829,-0.546189561,,
2000,21039,KENTUCKY,CARLISLE,1149,1405,2593,-0.201145304,,
2000,21041,KENTUCKY,CARROLL,1601,1818,3499,-0.127108562,,
2000,21043,KENTUCKY,CARTER,4182,4617,8959,-0.098955543,,
2000,21045,KENTUCKY,CASEY,1122,4284,5469,-1.339774345,,
2000,21047,KENTUCKY,CHRISTIAN,6778,10787,17773,-0.464659632,,
2000,21049,KENTUCKY,CLARK,4918,7297,12473,-0.394561361,,
2000,21051,KENTUCKY,CLAY,1723,4926,6719,-1.050460342,,
2000,21053,KENTUCKY,CLINTON,1032,3224,4305,-1.139124158,,
2000,21055,KENTUCKY,CRITTENDEN,1610,2469,4154,-0.427579031,,
2000,21057,KENTUCKY,CUMBERLAND,736,2220,3006,-1.104032356,,
2000,21059,KENTUCKY,DAVIESS,14126,21361,36240,-0.413549758,,
2000,21061,KENTUCKY,EDMONSON,1710,3250,4995,-0.642161626,,
2000,21063,KENTUCKY,ELLIOTT,1525,827,2381,0.611944994,,
2000,21065,KENTUCKY,ESTILL,1591,3033,4710,-0.645189479,,
2000,21067,KENTUCKY,FAYETTE,47277,54495,105477,-0.142085035,,
2000,21069,KENTUCKY,FLEMING,1813,3282,5179,-0.593470061,,
2000,21071,KENTUCKY,FLOYD,10088,5068,15394,0.688400336,,
2000,21073,KENTUCKY,FRANKLIN,10853,10209,21654,0.061171855,,
2000,21075,KENTUCKY,FULTON,1452,1293,2788,0.115976817,,
2000,21077,KENTUCKY,GALLATIN,1049,1345,2459,-0.248556684,,
2000,21079,KENTUCKY,GARRARD,1713,4043,5823,-0.858740771,,
2000,21081,KENTUCKY,GRANT,2568,4405,7103,-0.539612874,,
2000,21083,KENTUCKY,GRAVES,6097,7849,14231,-0.252589288,,
2000,21085,KENTUCKY,GRAYSON,2604,5843,8558,-0.808195639,,
2000,21087,KENTUCKY,GREEN,1085,3615,4756,-1.203511869,,
2000,21089,KENTUCKY,GREENUP,7164,7233,14663,-0.009585404,,
2000,21091,KENTUCKY,HANCOCK,1508,2032,3610,-0.29823626,,
2000,21093,KENTUCKY,HARDIN,11095,18964,30690,-0.536047889,,
2000,21095,KENTUCKY,HARLAN,5365,4980,10535,0.074466485,,
2000,21097,KENTUCKY,HARRISON,2658,3793,6611,-0.355583302,,
2000,21099,KENTUCKY,HART,2201,3725,6019,-0.526155049,,
2000,21101,KENTUCKY,HENDERSON,8054,7698,16039,0.045208308,,
2000,21103,KENTUCKY,HENRY,2117,3244,5473,-0.426807144,,
2000,21105,KENTUCKY,HICKMAN,940,1151,2124,-0.202506533,,
2000,21107,KENTUCKY,HOPKINS,6734,9490,16489,-0.343069292,,
2000,21109,KENTUCKY,JACKSON,701,4079,4855,-1.761099252,,
2000,21111,KENTUCKY,JEFFERSON,149901,145052,302362,0.032882777,,
2000,21113,KENTUCKY,JESSAMINE,4633,10074,15061,-0.776753241,,
2000,21115,KENTUCKY,JOHNSON,3251,4783,8180,-0.386105323,,
2000,21117,KENTUCKY,KENTON,19100,35363,56249,-0.615977741,,
2000,21119,KENTUCKY,KNOTT,4349,2029,6458,0.762402873,,
2000,21121,KENTUCKY,KNOX,3690,6058,9910,-0.495753255,,
2000,21123,KENTUCKY,LARUE,1727,3384,5179,-0.672672643,,
2000,21125,KENTUCKY,LAUREL,4856,13029,18120,-0.986962588,,
2000,21127,KENTUCKY,LAWRENCE,2258,2969,5307,-0.27374573,,
2000,21129,KENTUCKY,LEE,836,1893,2764,-0.817289538,,
2000,21131,KENTUCKY,LESLIE,1210,3159,4434,-0.959635162,,
2000,21133,KENTUCKY,LETCHER,4698,4092,8985,0.138103038,,
2000,21135,KENTUCKY,LEWIS,1293,3217,4568,-0.911484148,,
2000,21137,KENTUCKY,LINCOLN,2678,4795,7597,-0.582503461,,
2000,21139,KENTUCKY,LIVINGSTON,2022,2118,4230,-0.046385127,,
2000,21141,KENTUCKY,LOGAN,3885,5344,9332,-0.318851452,,
